watch_threshold_ratio,trust_threshold,uncertainty_threshold,uncertainty_penalty,trust_score_method,min_watch_threshold,alert_count,alert_rate,watch_count,watch_rate,abstain_count,abstain_rate,no_alert_count,no_alert_rate,alert_precision,alert_recall,alert_false_alarm_rate,alert_miss_rate,coverage,selective_risk,alert_only_selective_risk,alert_or_watch_selective_risk
0.7,0.2,0.5,0.5,multiplicative,0.05,6247.0,0.024945692106187904,134980.0,0.5390058460850398,2508.0,0.01001501453534805,106689.0,0.4260334472734243,0.15575476228589724,0.03772048846675712,0.023478713790294217,0.9622795115332429,0.5639515381912277,0.14740099272801943,0.14740099272801943,0.883053523759621
0.7,0.2,0.6,0.5,subtractive,0.05,0.0,0.0,141227.0,0.5639515381912277,147.0,0.0005870044404689646,109050.0,0.4354614573683034,0.0,0.0,0.0,1.0,0.5639515381912277,0.11694647624037896,0.11694647624037896,0.883053523759621
0.7,0.2,0.6,0.5,multiplicative,0.05,6247.0,0.024945692106187904,134980.0,0.5390058460850398,147.0,0.0005870044404689646,109050.0,0.4354614573683034,0.15575476228589724,0.03772048846675712,0.023478713790294217,0.9622795115332429,0.5639515381912277,0.14740099272801943,0.14740099272801943,0.883053523759621
0.7,0.2,0.7,0.5,subtractive,0.05,0.0,0.0,141227.0,0.5639515381912277,0.0,0.0,109197.0,0.4360484618087723,0.0,0.0,0.0,1.0,0.5639515381912277,0.11694647624037896,0.11694647624037896,0.883053523759621
0.7,0.2,0.7,0.5,multiplicative,0.05,6247.0,0.024945692106187904,134980.0,0.5390058460850398,0.0,0.0,109197.0,0.4360484618087723,0.15575476228589724,0.03772048846675712,0.023478713790294217,0.9622795115332429,0.5639515381912277,0.14740099272801943,0.14740099272801943,0.883053523759621
0.7,0.2,0.8,0.5,subtractive,0.05,0.0,0.0,141227.0,0.5639515381912277,0.0,0.0,109197.0,0.4360484618087723,0.0,0.0,0.0,1.0,0.5639515381912277,0.11694647624037896,0.11694647624037896,0.883053523759621
0.7,0.2,0.8,0.5,multiplicative,0.05,6247.0,0.024945692106187904,134980.0,0.5390058460850398,0.0,0.0,109197.0,0.4360484618087723,0.15575476228589724,0.03772048846675712,0.023478713790294217,0.9622795115332429,0.5639515381912277,0.14740099272801943,0.14740099272801943,0.883053523759621
0.7,0.2,0.9,0.5,subtractive,0.05,0.0,0.0,141227.0,0.5639515381912277,0.0,0.0,109197.0,0.4360484618087723,0.0,0.0,0.0,1.0,0.5639515381912277,0.11694647624037896,0.11694647624037896,0.883053523759621
0.7,0.2,0.9,0.5,multiplicative,0.05,6247.0,0.024945692106187904,134980.0,0.5390058460850398,0.0,0.0,109197.0,0.4360484618087723,0.15575476228589724,0.03772048846675712,0.023478713790294217,0.9622795115332429,0.5639515381912277,0.14740099272801943,0.14740099272801943,0.883053523759621
0.7,0.3,0.5,0.5,subtractive,0.05,0.0,0.0,141227.0,0.5639515381912277,2508.0,0.01001501453534805,106689.0,0.4260334472734243,0.0,0.0,0.0,1.0,0.5639515381912277,0.11694647624037896,0.11694647624037896,0.883053523759621
