watch_threshold_ratio,trust_threshold,uncertainty_threshold,uncertainty_penalty,min_watch_threshold,alert_count,alert_rate,watch_count,watch_rate,abstain_count,abstain_rate,no_alert_count,no_alert_rate,alert_precision,alert_recall,alert_false_alarm_rate,alert_miss_rate,coverage,selective_risk,alert_only_selective_risk,alert_or_watch_selective_risk
0.9,0.3,0.8,0.25,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.3,0.8,0.5,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.3,0.8,0.75,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.3,0.9,0.25,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.3,0.9,0.5,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.3,0.9,0.75,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.4,0.5,0.25,0.05,0.0,0.0,105728.0,0.422195955659202,9548.0,0.03812733603807942,135148.0,0.5396767083027186,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.4,0.5,0.5,0.05,0.0,0.0,105728.0,0.422195955659202,9548.0,0.03812733603807942,135148.0,0.5396767083027186,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.4,0.5,0.75,0.05,0.0,0.0,105728.0,0.422195955659202,9548.0,0.03812733603807942,135148.0,0.5396767083027186,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.4,0.6,0.25,0.05,0.0,0.0,105728.0,0.422195955659202,3998.0,0.015964923489761366,140698.0,0.5618391208510366,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.4,0.6,0.5,0.05,0.0,0.0,105728.0,0.422195955659202,3998.0,0.015964923489761366,140698.0,0.5618391208510366,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.4,0.6,0.75,0.05,0.0,0.0,105728.0,0.422195955659202,3998.0,0.015964923489761366,140698.0,0.5618391208510366,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.4,0.7,0.25,0.05,0.0,0.0,105728.0,0.422195955659202,155.0,0.0006189502603584321,144541.0,0.5771850940804396,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.4,0.7,0.5,0.05,0.0,0.0,105728.0,0.422195955659202,155.0,0.0006189502603584321,144541.0,0.5771850940804396,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.4,0.7,0.75,0.05,0.0,0.0,105728.0,0.422195955659202,155.0,0.0006189502603584321,144541.0,0.5771850940804396,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.4,0.8,0.25,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.4,0.8,0.5,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.4,0.8,0.75,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.4,0.9,0.25,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.4,0.9,0.5,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.4,0.9,0.75,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.5,0.5,0.25,0.05,0.0,0.0,105728.0,0.422195955659202,9548.0,0.03812733603807942,135148.0,0.5396767083027186,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.5,0.5,0.5,0.05,0.0,0.0,105728.0,0.422195955659202,9548.0,0.03812733603807942,135148.0,0.5396767083027186,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.5,0.5,0.75,0.05,0.0,0.0,105728.0,0.422195955659202,9548.0,0.03812733603807942,135148.0,0.5396767083027186,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.5,0.6,0.25,0.05,0.0,0.0,105728.0,0.422195955659202,3998.0,0.015964923489761366,140698.0,0.5618391208510366,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.5,0.6,0.5,0.05,0.0,0.0,105728.0,0.422195955659202,3998.0,0.015964923489761366,140698.0,0.5618391208510366,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.5,0.6,0.75,0.05,0.0,0.0,105728.0,0.422195955659202,3998.0,0.015964923489761366,140698.0,0.5618391208510366,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.5,0.7,0.25,0.05,0.0,0.0,105728.0,0.422195955659202,155.0,0.0006189502603584321,144541.0,0.5771850940804396,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.5,0.7,0.5,0.05,0.0,0.0,105728.0,0.422195955659202,155.0,0.0006189502603584321,144541.0,0.5771850940804396,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.5,0.7,0.75,0.05,0.0,0.0,105728.0,0.422195955659202,155.0,0.0006189502603584321,144541.0,0.5771850940804396,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.5,0.8,0.25,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.5,0.8,0.5,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.5,0.8,0.75,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.5,0.9,0.25,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.5,0.9,0.5,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.5,0.9,0.75,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.6,0.5,0.25,0.05,0.0,0.0,105728.0,0.422195955659202,9548.0,0.03812733603807942,135148.0,0.5396767083027186,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.6,0.5,0.5,0.05,0.0,0.0,105728.0,0.422195955659202,9548.0,0.03812733603807942,135148.0,0.5396767083027186,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.6,0.5,0.75,0.05,0.0,0.0,105728.0,0.422195955659202,9548.0,0.03812733603807942,135148.0,0.5396767083027186,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.6,0.6,0.25,0.05,0.0,0.0,105728.0,0.422195955659202,3998.0,0.015964923489761366,140698.0,0.5618391208510366,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.6,0.6,0.5,0.05,0.0,0.0,105728.0,0.422195955659202,3998.0,0.015964923489761366,140698.0,0.5618391208510366,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.6,0.6,0.75,0.05,0.0,0.0,105728.0,0.422195955659202,3998.0,0.015964923489761366,140698.0,0.5618391208510366,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.6,0.7,0.25,0.05,0.0,0.0,105728.0,0.422195955659202,155.0,0.0006189502603584321,144541.0,0.5771850940804396,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.6,0.7,0.5,0.05,0.0,0.0,105728.0,0.422195955659202,155.0,0.0006189502603584321,144541.0,0.5771850940804396,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.6,0.7,0.75,0.05,0.0,0.0,105728.0,0.422195955659202,155.0,0.0006189502603584321,144541.0,0.5771850940804396,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.6,0.8,0.25,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.6,0.8,0.5,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.6,0.8,0.75,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.6,0.9,0.25,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.6,0.9,0.5,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.6,0.9,0.75,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.7,0.5,0.25,0.05,0.0,0.0,105728.0,0.422195955659202,9548.0,0.03812733603807942,135148.0,0.5396767083027186,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.7,0.5,0.5,0.05,0.0,0.0,105728.0,0.422195955659202,9548.0,0.03812733603807942,135148.0,0.5396767083027186,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.7,0.5,0.75,0.05,0.0,0.0,105728.0,0.422195955659202,9548.0,0.03812733603807942,135148.0,0.5396767083027186,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.7,0.6,0.25,0.05,0.0,0.0,105728.0,0.422195955659202,3998.0,0.015964923489761366,140698.0,0.5618391208510366,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.7,0.6,0.5,0.05,0.0,0.0,105728.0,0.422195955659202,3998.0,0.015964923489761366,140698.0,0.5618391208510366,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.7,0.6,0.75,0.05,0.0,0.0,105728.0,0.422195955659202,3998.0,0.015964923489761366,140698.0,0.5618391208510366,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.7,0.7,0.25,0.05,0.0,0.0,105728.0,0.422195955659202,155.0,0.0006189502603584321,144541.0,0.5771850940804396,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.7,0.7,0.5,0.05,0.0,0.0,105728.0,0.422195955659202,155.0,0.0006189502603584321,144541.0,0.5771850940804396,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.7,0.7,0.75,0.05,0.0,0.0,105728.0,0.422195955659202,155.0,0.0006189502603584321,144541.0,0.5771850940804396,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.7,0.8,0.25,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.7,0.8,0.5,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.7,0.8,0.75,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.7,0.9,0.25,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.7,0.9,0.5,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
0.9,0.7,0.9,0.75,0.05,0.0,0.0,105728.0,0.422195955659202,0.0,0.0,144696.0,0.577804044340798,0.0,0.0,0.0,1.0,0.422195955659202,0.1289535411622276,0.1289535411622276,0.8710464588377724
